Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1cJOIz4wOkjrIVChFRFqiz,"La Venenotza","La Venenotza","Temple Sour",2019-10-11,199441,3,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,reggae","Temple Sour",0.729,0.511,9,-8.805,0,0.216,0.4,0.0000142,0.309,0.669,172.795,4
spotify:track:55nSQ0bhYhnN9Gr6yKAF86,"Ilegal","La Dulzura","Cultura Profética",2010-08-22,306005,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,reggae,roots reggae,latin alternative","Sobrevolando Discos",0.826,0.577,10,-4.707,0,0.0485,0.366,0,0.0923,0.772,116.916,4
spotify:track:5wCUdBsdubZ3ZFoJoRsMrY,"Persiana Americana - Remasterizado 2007","Me Verás Volver (Hits & Más)","Soda Stereo",2007-06-28,292266,63,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,argentine rock,latin alternative","Ariola",0.602,0.916,4,-5.418,0,0.0399,0.0123,0.00134,0.133,0.549,101.212,4
spotify:track:0vUqiSvbUICW3YtTA5ecSX,"Perfecta (Versión 2023)","Hotel Miranda!","Miranda!;Maria Becerra;FMK",2023-04-19,221053,61,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin pop,argentine trap","Sony Music Argentina",0.687,0.576,0,-4.212,1,0.0567,0.0998,0,0.279,0.876,169.939,4
spotify:track:0mqT6BK2rnEtuwLB5OPkVb,"Ni Contigo, Ni Sin Ti","Esto Sí Es Cumbia","Los Ángeles Azules;Pepe Aguilar",2018-06-08,251157,66,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"cumbia,cumbia sonidera,salsa,mariachi,ranchera,banda,música mexicana","Promotodo Mexico",0.685,0.493,4,-6.068,1,0.0289,0.415,0,0.332,0.639,79.998,4
spotify:track:5hrxAFrYbNTLjAYSrmbpgr,"El Listón De Tu Pelo","Una Lluvia De Rosas","Los Ángeles Azules",1999-01-01,216106,74,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"cumbia,cumbia sonidera,salsa","Universal Music Mexico",0.695,0.432,11,-8.195,0,0.0479,0.312,0,0.296,0.765,81.109,4
spotify:track:2bNCiY24Eh4saMcc23bvUN,"ADIÓS","LA NENA DE ARGENTINA","Maria Becerra",2022-12-08,160856,69,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine trap","300 Entertainment",0.747,0.765,9,-4.184,0,0.0547,0.374,0.00000466,0.202,0.514,98.012,4
spotify:track:1pkMzGqBBS10nDiiYrNGGJ,"A Ella","Unstoppable","KAROL G",2017-10-27,198906,74,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggaeton,latin,urbano latino","UMLE - Latino",0.735,0.759,2,-5.354,1,0.193,0.242,0.0000196,0.15,0.598,181.902,4
spotify:track:5M6bJO7Cfl4lnPoAHG0EdD,"Amor a Primera Vista","Amor a Primera Vista","Los Ángeles Azules;Belinda;Lalo Ebratt;Horacio Palencia",2019-06-14,220941,74,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"cumbia,cumbia sonidera,salsa,latin pop,banda","OCESA Seitrack",0.657,0.763,0,-6.316,1,0.0583,0.323,0,0.405,0.95,170.155,4
spotify:track:1uK5rDY3BnikyG0sl3tPpc,"Marte","Mal De Amores","Sofía Reyes;Maria Becerra",2022-02-10,218800,65,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin pop,argentine trap","WEA Latina",0.704,0.604,5,-5.254,1,0.0556,0.067,0,0.126,0.642,90.028,4
spotify:track:6jrK6Y8d9tvjAjurI4W99u,"Caballero","Hecho En México","Alejandro Fernández",2020-02-14,229053,68,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"mariachi,ranchera,latin pop,bolero","UMLE - Latino",0.57,0.417,11,-6.89,1,0.0305,0.106,0,0.0705,0.521,100.975,4
spotify:track:6OryDJSbObHMfaRF0nkErq,"Cómo Te Voy a Olvidar","De Buenos Aires para el Mundo","Los Ángeles Azules;Vicentico",2020-08-28,260853,52,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"cumbia,cumbia sonidera,salsa,argentine rock,latin rock,rock en español","OCESA Seitrack",0.683,0.563,2,-5.806,1,0.0473,0.218,0.000129,0.11,0.876,167.969,4
spotify:track:59s0s39NFWScuHDbHytI14,"Indeciso","Indeciso","Reik;J Balvin;Lalo Ebratt",2019-08-23,217253,71,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin pop,reggaeton,latin","Indeciso",0.738,0.748,0,-4.902,1,0.0453,0.182,0,0.11,0.896,94.949,4
spotify:track:2Nl1P4CYTR0iZIg50MuQnd,"Rue Vieille Du Temple - Giorgio Reni Remix","Volumixes","León Larregui;Giorgio Rodrigo Reni Alvarez",2016-12-02,322453,18,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,mexican indie,latin indie,latin alternative","Universal Music Mexico",0.414,0.543,0,-9.297,1,0.0292,0.3,0.634,0.0918,0.134,74.994,4
spotify:track:3G0yz3DZn3lfraledmBCT0,"P.I.M.P.","Get Rich Or Die Tryin'","50 Cent",2003-02-06,249480,81,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"old school hip hop,east coast hip hop","Shady Records",0.712,0.772,10,-3.024,0,0.346,0.0521,0.00000435,0.0368,0.848,84.722,4
spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,"Where Is The Love?","Elephunk","Black Eyed Peas",2003-06-24,272533,84,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","A&M",0.834,0.699,5,-3.222,1,0.178,0.111,0,0.131,0.809,94.086,4
spotify:track:3Ne5uYDFzHEFYAPbaBMIck,"AUTOMÁTICO","AUTOMÁTICO","Maria Becerra",2022-09-08,175317,58,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"argentine trap","300 Entertainment",0.68,0.808,10,-3.854,0,0.224,0.0911,0.00000223,0.205,0.868,176.131,4
spotify:track:3sesq9P6ndjuqaq5om7sxT,"I Put A Spell On You","Nostalgia","Annie Lennox",2014-10-21,212047,58,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"synthpop","Universal-Island Records Ltd.",0.567,0.366,2,-8.013,0,0.0359,0.442,0.0000123,0.12,0.299,174.014,3
spotify:track:4wH4dJgrsxONID6KS2tDQM,"Maneater","Loose","Nelly Furtado",2006-01-01,258893,86,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","Mosley / Geffen",0.796,0.778,6,-4.81,1,0.0397,0.0258,0.000386,0.121,0.789,132.724,4
spotify:track:7598jXG1Fc50oG2aaZQiGf,"Sex - I'm a","Lovage: Music to Make Love to Your Old Lady By","Lovage;Mike Patton;Jennifer Charles;Nathaniel Merriweather",2001-11-06,379973,37,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"trip hop,downtempo,avant-garde,industrial rock","Bulk Recordings",0.374,0.607,5,-8.593,1,0.252,0.326,0.203,0.14,0.484,168.524,4
spotify:track:7ABLbnD53cQK00mhcaOUVG,"LALA","LA VIDA ES UNA","Myke Towers",2023-03-23,197920,82,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggaeton,trap latino,urbano latino","WEA Latina",0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,4
spotify:track:3Zin1vaMx7PjFWIOBTE4FM,"Ni Me Debes Ni Te Debo","Colmillo De Leche","Carín León;Camilo",2023-05-19,169895,1,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"banda,norteño,sierreño,corrido,ranchera,grupera,sad sierreño,colombian pop,pop urbano","Socios Music LLC",0.431,0.316,6,-7.113,1,0.0309,0.734,0,0.173,0.478,77.868,3
spotify:track:2MnLkFqY9Rpg9s3Zv6ZJdK,"Botella Tras Botella","Botella Tras Botella","Gera MX;Christian Nodal",2021-04-23,197333,76,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"mexican hip hop,latin hip hop,banda,ranchera,mariachi,norteño,música mexicana,grupera","Virgin Music México",0.727,0.546,0,-4.572,1,0.0437,0.656,0,0.122,0.69,106.891,4
spotify:track:40vzZFWG1h60TdZPuxuX3Y,"Por el Resto de Tu Vida","Por el Resto de Tu Vida","Christian Nodal;TINI",2023-01-27,197476,2,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"banda,ranchera,mariachi,norteño,música mexicana,grupera,latin pop","Producciones Ladon, S.A de C.V./Sony Music México",0.781,0.662,0,-3.825,1,0.0336,0.355,0,0.161,0.686,91.999,4
spotify:track:7FDV5ELOJHCGLe52AnttEd,"Angel","Hot Shot","Shaggy;Rayvon",2000-08-08,235133,82,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae","Geffen",0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,4
spotify:track:7L3borCR5Izc7zJjFpjjhh,"La Llorona","Primero Soy Mexicana","Ángela Aguilar",2018-03-02,490753,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"mariachi,ranchera,banda,música mexicana","Machin Records",0.808,0.253,7,-7.267,0,0.0332,0.847,0.0000424,0.229,0.274,122.879,3
spotify:track:2Tb9OIosEStb1zkItETEgf,"Dime Cómo Quieres","Mexicana Enamorada","Ángela Aguilar;Christian Nodal",2021-09-24,169472,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"mariachi,ranchera,banda,música mexicana,norteño,grupera","Machin Records",0.838,0.664,11,-3.946,0,0.0317,0.327,0,0.292,0.847,124.874,4
spotify:track:3Y1Xr5Hfie9SDXPxIHSgbz,"Que Mas Puedo Pedir (Bonus Track)","Inédito","Carín León",2021-05-07,197107,0,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"banda,norteño,sierreño,corrido,ranchera,grupera,sad sierreño","Tamarindo Rekordsz",0.491,0.439,7,-5.846,1,0.0392,0.378,0.00000121,0.105,0.328,126.996,3
spotify:track:6sayXgNAqCmfUAqGAxP4xA,"Bolero Falaz","Lo Esencial","Aterciopelados",2007,225720,54,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,latin alternative","Sony Music Latin",0.685,0.72,4,-7.917,1,0.0316,0.0911,0.00000875,0.0943,0.645,112.207,4
spotify:track:1k3Y0fhjdYKjfPSacDJm0p,"Lo noto","Peligrosamente Juntos","Hombres G",2002,259079,58,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,mexican rock","WM Spain",0.786,0.576,5,-7.383,1,0.0362,0.0742,0.000291,0.126,0.462,110.994,4
spotify:track:0zCOT028cU3DeCqN1G18wE,"Amargo Adiós","Alma En Fuego","Inspector",2002-07-30,228426,75,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"ska,mexican ska,rock en español,mexican rock","Universal Music Mexico",0.607,0.666,2,-4.187,0,0.0407,0.168,0,0.201,0.79,139.542,4
spotify:track:5vnAu12wplLvx1XH01PwRH,"La chispa adecuada (feat. León Larregui) - MTV Unplugged","MTV Unplugged. El Libro De Las Mutaciones","Bunbury;León Larregui",2015-11-27,291117,63,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,latin rock,mexican rock,mexican indie,latin indie,latin alternative","WM Spain",0.521,0.482,0,-9.083,0,0.0291,0.153,0,0.75,0.307,115.997,4
spotify:track:1xYBeQ5u8uaJ3oBWktjGyJ,"Acurrucar","mix pa llorar en tu cuarto","Ed Maverick",2018-03-02,234080,72,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"mexican indie,latin folk","Universal Music Mexico",0.808,0.218,8,-12.103,1,0.0354,0.944,0.00819,0.0894,0.238,99.104,4
spotify:track:2HafqoJbgXdtjwCOvNEF14,"Si No Estás","Si No Estás","Íñigo Quintero",2022-09-23,184061,80,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"","Acqustic",0.537,0.421,5,-8.72,1,0.0285,0.827,0,0.138,0.524,98.224,4
spotify:track:6b37xrsNCWYIUphFBazqD6,"Me Gustas Tu","Próxima Estación: Esperanza","Manu Chao",2001-06-01,239986,83,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin alternative","Radio Bemba",0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,4
spotify:track:5FcT2TuosRkokjn3xyncER,"Casualidad","Casualidad","Sofía Reyes;Pedro Capó",2021-06-25,193112,50,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin pop","WEA Latina",0.753,0.72,10,-4.223,0,0.0987,0.383,0,0.0554,0.84,173.906,4
spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"QLONA","MAÑANA SERÁ BONITO (BICHOTA SEASON)","KAROL G;Peso Pluma",2023-08-10,172797,80,true,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggaeton,latin,urbano latino,corrido,corridos tumbados,corridos bélicos,sierreño,música mexicana,sad sierreño,banda","Bichota/Interscope Records",0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4
spotify:track:6FOE00lDuzxdmGfJ9501ro,"Que Sí","La Trenza","Mon Laferte",2017-04-27,203760,61,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin alternative","Universal Music Mexico",0.663,0.714,7,-5.454,1,0.0447,0.0881,0.00000284,0.177,0.698,128.996,4
spotify:track:28UP90XhjCovLtieduYr9P,"Mi Buen Amor","La Trenza","Mon Laferte;Bunbury",2017-04-27,227586,82,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin alternative,rock en español,latin rock,mexican rock","Universal Music Mexico",0.4,0.541,7,-4.527,1,0.0274,0.557,0.0000213,0.136,0.268,99.343,3
spotify:track:1gQxoBZiyLK5hRLLoBg89x,"Primaveral","La Trenza","Mon Laferte",2017-04-27,231653,68,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"latin alternative","Universal Music Mexico",0.629,0.645,5,-5.412,1,0.0237,0.286,0.128,0.102,0.547,99.99,4
spotify:track:6jvjvFUwpH8ZlHlc2fq6g3,"Me Fui a Ser Feliz","Historias Tattooadas","Macaco",2015-03-23,184053,40,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,latin alternative","Ariola",0.752,0.628,1,-7.413,1,0.031,0.205,0,0.109,0.869,95.972,4
spotify:track:6XgVe8LNJQJrqbgqFpfCAv,"Gastame los Labios","Historias Tattooadas","Macaco",2015-03-23,250706,36,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,latin alternative","Ariola",0.655,0.561,0,-8.676,0,0.0297,0.256,0,0.112,0.434,86.99,4
spotify:track:2W7dvnZHuATpy9jKot6wS3,"Volar","Historias Tattooadas","Macaco",2015-03-23,211293,49,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,latin alternative","Ariola",0.719,0.546,4,-7.063,1,0.0265,0.564,0,0.116,0.817,100.939,4
spotify:track:0qZO3MuMgRecjEfDdnlGVY,"Tu - En Vivo","Encerrados Pero Enfiestados, Vol. 1 (En Vivo)","Carín León",2020-05-22,246131,67,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"banda,norteño,sierreño,corrido,ranchera,grupera,sad sierreño","Tamarindo Rekordsz",0.669,0.471,9,-7.123,0,0.0406,0.366,0.00000338,0.236,0.887,143.906,4
spotify:track:05neYxc9nmlxJ7uTOZPlnq,"Como Tú (Magic Music Box)","Solstis - De León Larregui","León Larregui",2012-01-01,232120,71,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"rock en español,mexican indie,latin indie,latin alternative","EMI México",0.568,0.903,0,-7.647,1,0.0982,0.000292,0.724,0.0764,0.762,122.604,4
spotify:track:7AWgHNS16hOhmiyPIRRcmC,"El Amor De Tu Vida","El Amor De Tu Vida","Carín León;Tony Melendez",2020-08-17,163223,67,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"banda,norteño,sierreño,corrido,ranchera,grupera,sad sierreño","Tamarindo Rekordsz",0.454,0.489,8,-8.343,1,0.081,0.41,0,0.133,0.676,166.446,4
spotify:track:1LbrwVt7V2Qp3iJqo1a9h6,"La Noviecita","Radio Güira","Juan Luis Guerra 4.40",2023-11-03,221531,46,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"merengue,bachata,salsa","Rimas Entertainment LLC.",0.667,0.778,8,-3.828,1,0.209,0.77,0.00000552,0.0595,0.94,144.428,4
spotify:track:5HsI6uI1h1xNznhOsKLjHr,"Todo Tiene Su Hora","Todo Tiene Su Hora","Juan Luis Guerra 4.40",2014-11-10,197186,61,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"merengue,bachata,salsa","Blessed Publishing LLC / Juan Luis Guerra",0.778,0.859,1,-4.136,1,0.0738,0.496,0,0.0863,0.843,120.925,4
spotify:track:3C49pPU93J7hGU6zgHWyoJ,"Me Enamoré","Pa' Otro La 'O","ChiChi Peralta;Jandy Feliz",1997-07-01,261007,47,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"merengue,salsa","Caiman Music",0.71,0.864,5,-7.647,1,0.038,0.436,0.0011,0.0748,0.918,120.239,4
spotify:track:3lfjd8A0DkB84yrvjzkbry,"Hora Loca","¿Quién trae las cornetas?","Rawayana;Monsieur Periné",2023-09-21,191825,69,false,zptjlytrhkfvnay62b8i1w5gr,2024-04-10T17:33:31Z,"reggae en español,colombian pop,latin alternative,latin indie","St. Indie",0.787,0.686,5,-7.978,0,0.0935,0.04,0.0000218,0.107,0.836,90.003,4
spotify:track:6SJ01hvFkBLTUnkLyZ72G5,"Tengo Un Plan - Remix","Tengo Un Plan (Remix)","Key-Key;Ozuna",2024-06-13,215448,1,true,zptjlytrhkfvnay62b8i1w5gr,2024-09-16T02:42:17Z,"latin afrobeats,reggaeton,trap latino,latin,urbano latino","NWS Music Group, Ozuna appears courtesy of Aura Music Corp under license with Sony Music Entertainment US Latin LLC",0.569,0.829,8,-4.086,1,0.142,0.221,0.00000113,0.102,0.621,102.004,4
spotify:track:5KQVSvivJ89ZFAPdsLLtyq,"High (feat. Apache)","Trippy Caribbean","Rawayana;Apache",2016-10-07,288388,67,false,laura.jaimesdaza,2025-11-13T19:57:53Z,"reggae en español,latin hip hop","Brocoli Records",0.798,0.791,10,-7.05,0,0.0601,0.134,0,0.109,0.82,104.044,4
spotify:track:6XY4Zaf0AoE5movPc2FfaZ,"La Salvación","La Salvación","Arde Bogotá;Bunbury",2024-04-10,285480,47,false,laura.jaimesdaza,2025-11-19T05:16:36Z,"indie,rock en español,latin rock,mexican rock","Sony Music Entertainment",0.132,0.762,0,-5.372,1,0.0766,0.0129,0.0000817,0.135,0.23,201.326,3
spotify:track:3u4w0yaE4QeJLu6Zpm0kvS,"Un Eterno Loop Sin Fin","Un Eterno Loop Sin Fin","The Mills",2023-02-03,229694,28,false,laura.jaimesdaza,2025-11-20T13:16:52Z,"rock en español,colombian pop,latin rock","The Mills",0.632,0.67,7,-7.16,1,0.03,0.0249,0.00106,0.172,0.65,103.994,4
spotify:track:2CFDPiNUxcSOqfQtUHYNxF,"De Nada Sirve","Otras Canciones","No Te Va Gustar;Jorge Drexler",2019-04-12,237873,65,false,laura.jaimesdaza,2025-11-27T20:07:12Z,"argentine rock,murga,latin rock,rock en español,latin alternative,trova,candombe,singer-songwriter,latin folk,nueva trova","Elefante Blanco",0.585,0.454,4,-9.91,1,0.037,0.306,0.0000189,0.784,0.499,177.085,3
spotify:track:5TS3dKJoOlpQMBf75XoJlj,"Una Conexión","Vuélame el Corazón","Macaco;Vicente Garcia",2022-11-04,210633,45,false,laura.jaimesdaza,2025-11-27T20:11:35Z,"reggae en español,latin alternative,bachata","Sony Music Entertainment",0.559,0.351,4,-8.059,1,0.0438,0.648,0,0.101,0.466,125.935,4
spotify:track:1c4ldMy0SXnd97bpfooSX5,"Vive y deja vivir","Depende","Jarabe De Palo",1998,266506,33,false,laura.jaimesdaza,2025-11-27T21:08:41Z,"rock en español,latin rock,latin alternative","Parlophone Spain",0.855,0.514,9,-11.171,0,0.0375,0.0632,0.0022,0.0428,0.708,118.736,4
spotify:track:2lq4MCQ2W9bHwDWybGs9b2,"Te Amare","De Aquel La'o Del Rio","ChiChi Peralta",2010-06-15,277040,41,false,laura.jaimesdaza,2025-12-04T12:57:25Z,"merengue,salsa","Cutucupla-Records",0.713,0.944,4,-4.788,1,0.045,0.571,0.000141,0.332,0.683,115.001,4
spotify:track:56egMSOttQh3ztykSqsk0u,"Adiós","Adiós","Pedro Capó",2024-09-19,198839,38,false,laura.jaimesdaza,2025-12-08T17:15:41Z,"latin pop","Sony Music Latin",0.64,0.503,11,-8.163,1,0.0324,0.0817,0,0.337,0.421,135.023,4
spotify:track:6DnCSD6XkxXmHsbQRajG4F,"Maleta de Sueños","El Rock de Mi Pueblo","Carlos Vives",2004-08-31,211586,20,false,laura.jaimesdaza,2025-12-08T18:03:27Z,"colombian pop,vallenato,latin pop,latin","Write Bright LLC",0.62,0.824,0,-7.189,1,0.0486,0.00384,0,0.188,0.677,108.014,4
spotify:track:4Q1oBLFPK9R4eUHkNlihlF,"506","SI AYER FUERA HOY","Morat;Juanes",2022-11-04,180552,69,false,zptjlytrhkfvnay62b8i1w5gr,2025-12-14T13:47:13Z,"colombian pop,latin pop,rock en español","Universal Music Spain S.L.",0.543,0.876,0,-4.889,1,0.0494,0.00811,0,0.338,0.637,142.995,4
spotify:track:3e4r36iC4TErf0yjSq4Ulh,"Ninja","Labio Inferior","Potra",2023-08-16,175420,47,false,zptjlytrhkfvnay62b8i1w5gr,2025-12-14T13:47:19Z,"latin indie","Geiser Discos",0.64,0.48,11,-11.564,1,0.0465,0.437,0.0000111,0.114,0.831,181.898,4
spotify:track:1UGXsiNn0ACf2MXuHXuiJE,"Cartagena","Cartagena","Fonseca;Silvestre Dangond",2020-01-30,174297,50,false,zptjlytrhkfvnay62b8i1w5gr,2025-12-14T13:47:25Z,"colombian pop,latin pop,vallenato","Sony Music Latin",0.801,0.834,5,-2.008,1,0.109,0.202,0,0.0663,0.946,94.01,4
spotify:track:38EGs4h8GqgrS1HT344SCQ,"Con otra","Con otra","Cazzu",2025-03-19,231016,70,false,zptjlytrhkfvnay62b8i1w5gr,2025-12-14T13:47:28Z,"argentine trap,trap latino,turreo","DALE PLAY Records / RIMAS Entertainment LLC",0.581,0.61,10,-5.787,0,0.0492,0.274,0,0.949,0.55,168.162,4
spotify:track:21t07fSxEHAjazqclabTEJ,"A Dónde Vamos","¿A Dónde Vamos?","Morat",2021-07-16,204608,74,false,zptjlytrhkfvnay62b8i1w5gr,2025-12-14T13:47:31Z,"colombian pop,latin pop","Universal Music Spain S.L.",0.59,0.807,0,-6.006,1,0.0443,0.00607,0,0.196,0.938,74.496,4
spotify:track:2q3rW2AraFNeMCpOsqKRRB,"La Fiesta","La Fiesta","Pedro Capó",2022-04-29,201044,62,false,zptjlytrhkfvnay62b8i1w5gr,2025-12-14T13:47:37Z,"latin pop","Sony Music Latin",0.811,0.46,9,-6.035,1,0.0444,0.434,0,0.682,0.899,122.98,4
spotify:track:5WYDcW1n3M2AcrAh4pDI4s,"Historia de un Sueño","Lo Que Te Conte Mientras Te Hacias La Dormida","La Oreja de Van Gogh",2003,224413,53,false,zptjlytrhkfvnay62b8i1w5gr,2025-12-17T23:47:06Z,"latin pop","Columbia",0.472,0.494,2,-6.91,1,0.0261,0.417,0,0.103,0.427,185.845,3
spotify:track:4BggEwLhGfrbrl7JBhC8EC,"Butterfly","The Gift Of Game","Crazy Town",2000-12-15,216733,77,false,laura.jaimesdaza,2026-01-13T20:59:36Z,"rap rock,nu metal","Columbia",0.736,0.811,9,-4.17,0,0.081,0.00132,0.000142,0.107,0.609,103.502,4
spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Stereo Hearts (feat. Adam Levine)","The Papercut Chronicles II","Gym Class Heroes;Adam Levine",2011-11-11,210960,85,false,laura.jaimesdaza,2026-01-13T21:15:49Z,"","Decaydance/Fueled By Ramen",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4
spotify:track:2x8hADKmsUOZNSJPEKGFED,"Tú y yo y tú","Tú y yo y tú","Siddhartha",2025-09-11,246073,65,false,laura.jaimesdaza,2026-02-12T15:42:00Z,"mexican indie,latin indie,latin alternative,rock en español","Sony Music México",0.78,0.859,2,-4.981,0,0.0297,0.162,0.014,0.0832,0.686,120.963,4
spotify:track:7hUJOJ6aF45Y7kbx9Xf0qX,"El vino de tu boca","¿Y ahora qué?","Alejandro Sanz",2025-05-23,168840,66,false,zptjlytrhkfvnay62b8i1w5gr,2026-02-13T14:01:07Z,"latin pop","Sony Music Entertainment",0.755,0.699,5,-5.26,1,0.0551,0.427,0.0000155,0.131,0.471,149.897,4
spotify:track:3EYbyZ31BsZ96HEraj3za7,"Sonreír","En Medio De Este Ruido (Deluxe)","KURT;Alex Ferreira",2020-01-28,211480,46,false,laura.jaimesdaza,2026-02-27T15:35:40Z,"latin folk,latin indie,mexican indie,latin alternative","Universal Music Mexico",0.89,0.409,6,-11.84,1,0.0528,0.269,0.00000159,0.137,0.69,119.034,4
spotify:track:059bcIhyc2SBwm6sw2AZzd,"Te Vi","Te Vi","Piso 21;Micro TDH",2018-12-14,231848,81,false,laura.jaimesdaza,2026-02-27T15:44:05Z,"reggaeton,colombian pop,pop urbano","WM Mexico",0.877,0.777,1,-4.246,1,0.117,0.0446,0.0000346,0.0863,0.706,102.02,4
spotify:track:6MvSpQzS732DcvdHNc0hBj,"Vivo","Aquila","Pedro Capó",2014-08-12,254258,41,false,laura.jaimesdaza,2026-02-27T15:56:35Z,"latin pop","Sony Music Latin",0.4,0.419,0,-7.097,1,0.032,0.596,0,0.079,0.269,145.419,4
spotify:track:5XR1WyZ0uOSHRNhP85QxT4,"La Mujer Perfecta","En Medio De Este Ruido","KURT",2019-05-08,217466,62,false,laura.jaimesdaza,2026-02-27T15:59:30Z,"","Universal Music Mexico",0.824,0.496,9,-9.126,1,0.0704,0.223,0.0000131,0.115,0.894,155.072,4
spotify:track:0O4ZJKR2QDLGrBZYuIgdtI,"Me Arriesgo Contigo","Me Arriesgo Contigo","Beéle;Kany García",2024-03-28,165760,66,false,laura.jaimesdaza,2026-02-27T16:17:35Z,"latin afrobeats,reggaeton,latin pop","5020 Records",0.819,0.808,2,-4.984,1,0.0397,0.0384,0,0.351,0.78,128.024,4
